name,x,y
AGLALE,756.15,492.89
AGLALE,748.57,490.09
AGLALE,742.78,492.14
AGLALE,757.1,488.56
AGLALE,755.5,498.4
AGLALE,741.57,476.56
AGLALE,758.72,477.37
AGLALE,753.79,458.99
AGLALE,751.18,438.06
AGLALE,743.81,429.47
AGLALE,745.7,429.94
AGLALE,741.75,416.33
AGLALE,744.43,412.54
AGLALE,742.22,401.27
AGLALE,758.06,415.96
AGLALE,753.48,360.72
AGLALE,740.91,374.08
AGLALE,743.7,377.83
AGLALE,742.44,378.15
AGLALE,757.67,363.28
AGLALE,745.6,380.1
AGLALE,759.13,365.52
AGLALE,742.2,324.67
AGLALE,748.58,317.44
AGLALE,752.74,290.17
AGLALE,744.23,285.08
AGLALE,746.1,294.74
AGLALE,740.91,294.85
AGLALE,753.64,280.84
AGLALE,749.59,266.69
AGLALE,759.08,246.95
AGLALE,754.86,247.61
AGLALE,752.91,259.55
AGLALE,754.01,241.79
AGLALE,740.34,254.51
AGLALE,742.93,254.05
AGLALE,756.72,240.99
AGLALE,751.42,217.01
AGLALE,749.36,211.26
AGLALE,746.62,150.01
AGLALE,742.73,150.72
AGLALE,743.36,146.75
AGLALE,745.7,143.87
AGLALE,755.38,130.07
AGLALE,756.36,129.67
AGLALE,757.03,120.54
AGLALE,743.04,134.03
AGLALE,754.49,118.92
AGLALE,751.08,109.96
AGLALE,743.6,107.27
AGLALE,742.91,113.02
AGLALE,748.81,82.28
AGLALE,742.99,94.92
AGLALE,751.83,86.3
AGLALE,741.88,88.51
AGLALE,759.7,63.14
AGLALE,751.81,62.0
AGLALE,743.95,75.22
AGLALE,744.72,79.05
AGLALE,752.97,53.2
AGLALE,747.37,33.49
AGLALE,740.96,28.03
AGLALE,724.36,473.93
AGLALE,722.79,475.05
AGLALE,733.38,466.36
AGLALE,735.72,468.37
AGLALE,736.59,421.88
AGLALE,725.71,418.61
AGLALE,731.75,383.78
AGLALE,720.42,377.95
AGLALE,736.1,373.55
AGLALE,723.38,366.51
AGLALE,730.42,354.58
AGLALE,737.95,322.87
AGLALE,735.0,314.13
AGLALE,738.54,319.88
AGLALE,724.12,302.99
AGLALE,727.69,276.22
AGLALE,735.76,273.56
AGLALE,739.25,252.17
AGLALE,723.22,245.89
AGLALE,738.22,257.13
AGLALE,734.07,258.89
AGLALE,734.21,208.75
AGLALE,737.87,211.15
AGLALE,732.44,217.27
AGLALE,723.24,205.11
AGLALE,728.35,216.29
AGLALE,735.3,198.92
AGLALE,725.07,179.66
AGLALE,721.77,167.49
AGLALE,726.22,147.92
AGLALE,730.31,123.61
AGLALE,720.36,122.46
AGLALE,733.25,132.2
AGLALE,723.51,131.31
AGLALE,726.7,113.23
AGLALE,730.63,115.4
AGLALE,734.57,101.95
AGLALE,720.82,82.22
AGLALE,727.35,46.14
AGLALE,737.21,46.1
AGLALE,731.39,32.57
AGLALE,703.35,451.55
AGLALE,704.22,456.32
AGLALE,702.99,457.75
AGLALE,703.34,452.13
AGLALE,719.55,432.76
AGLALE,711.16,429.25
AGLALE,713.82,408.67
AGLALE,700.85,413.46
AGLALE,706.43,386.57
AGLALE,702.67,394.88
AGLALE,710.56,364.71
AGLALE,708.96,379.15
AGLALE,705.62,363.03
AGLALE,707.49,363.95
AGLALE,717.52,369.86
AGLALE,712.62,361.32
AGLALE,715.72,364.23
AGLALE,705.89,352.63
AGLALE,712.09,360.25
AGLALE,700.76,359.0
AGLALE,714.14,346.49
AGLALE,713.28,331.53
AGLALE,705.62,333.1
AGLALE,707.12,339.69
AGLALE,701.3,336.47
AGLALE,714.87,308.94
AGLALE,701.61,301.64
AGLALE,713.44,319.19
AGLALE,700.38,280.38
AGLALE,711.5,285.69
AGLALE,711.44,282.12
AGLALE,715.68,278.77
AGLALE,718.35,264.29
AGLALE,701.51,230.08
AGLALE,717.21,231.16
AGLALE,718.7,217.27
AGLALE,719.67,112.35
AGLALE,714.07,103.54
AGLALE,701.42,84.64
AGLALE,701.56,86.49
AGLALE,709.83,89.37
AGLALE,702.09,65.94
AGLALE,701.42,67.27
AGLALE,705.46,68.83
AGLALE,700.6,69.35
AGLALE,706.44,60.81
AGLALE,703.3,63.13
AGLALE,713.62,69.9
AGLALE,704.26,66.82
AGLALE,703.91,68.86
AGLALE,704.32,60.5
AGLALE,701.43,56.4
AGLALE,714.59,46.46
AGLALE,700.68,57.16
AGLALE,709.66,1.14
AGLALE,705.92,18.26
AGLALE,708.75,10.23
AGLALE,710.39,11.46
AGLALE,699.58,493.89
AGLALE,693.05,475.46
AGLALE,692.55,458.4
AGLALE,685.71,445.61
AGLALE,690.0,428.98
AGLALE,680.81,428.46
AGLALE,693.42,403.19
AGLALE,690.02,383.53
AGLALE,682.34,360.39
AGLALE,694.6,363.79
AGLALE,683.04,332.11
AGLALE,689.67,322.08
AGLALE,697.31,335.47
AGLALE,695.23,291.62
AGLALE,694.42,297.67
AGLALE,693.65,290.27
AGLALE,683.04,289.3
AGLALE,685.44,208.97
AGLALE,695.22,181.79
AGLALE,683.75,182.12
AGLALE,684.3,173.05
AGLALE,686.29,141.58
AGLALE,685.19,152.69
AGLALE,682.29,143.28
AGLALE,681.83,131.75
AGLALE,694.45,124.34
AGLALE,693.01,120.74
AGLALE,681.47,40.6
AGLALE,698.34,41.14
AGLALE,686.82,40.8
AGLALE,687.18,40.97
AGLALE,699.75,54.35
AGLALE,682.66,59.84
AGLALE,684.81,32.45
AGLALE,681.34,36.13
AGLALE,694.64,26.75
AGLALE,683.59,21.99
AGLALE,681.12,25.44
AGLALE,680.13,9.32
AGLALE,662.34,493.46
AGLALE,679.46,458.09
AGLALE,666.68,422.69
AGLALE,669.17,419.08
AGLALE,664.29,415.59
AGLALE,660.34,376.99
AGLALE,665.54,379.37
AGLALE,668.17,364.42
AGLALE,663.44,349.06
AGLALE,671.47,359.83
AGLALE,672.57,357.95
AGLALE,665.2,324.57
AGLALE,668.43,314.74
AGLALE,677.94,294.6
AGLALE,673.12,292.51
AGLALE,672.44,252.24
AGLALE,663.23,258.54
AGLALE,665.96,257.34
AGLALE,661.23,235.75
AGLALE,660.13,208.85
AGLALE,659.95,218.34
AGLALE,678.66,181.94
AGLALE,662.08,194.87
AGLALE,670.06,144.51
AGLALE,672.5,151.78
AGLALE,660.59,124.65
AGLALE,666.37,125.98
AGLALE,676.76,126.53
AGLALE,663.28,136.08
AGLALE,664.91,104.21
AGLALE,663.91,115.51
AGLALE,671.54,87.96
AGLALE,673.26,74.5
AGLALE,671.33,71.56
AGLALE,674.88,73.79
AGLALE,672.97,60.09
AGLALE,670.16,27.64
AGLALE,674.81,23.67
AGLALE,677.62,20.71
AGLALE,662.47,33.66
AGLALE,660.1,12.9
AGLALE,677.48,12.13
AGLALE,646.17,489.11
AGLALE,653.98,454.25
AGLALE,658.65,406.11
AGLALE,654.64,372.12
AGLALE,649.53,334.44
AGLALE,648.56,339.22
AGLALE,643.84,324.91
AGLALE,651.79,311.85
AGLALE,645.66,319.8
AGLALE,659.07,304.21
AGLALE,651.12,282.92
AGLALE,644.18,243.53
AGLALE,656.55,247.46
AGLALE,658.99,248.96
AGLALE,656.75,226.82
AGLALE,646.48,197.68
AGLALE,649.07,192.68
AGLALE,644.89,193.33
AGLALE,648.5,200.22
AGLALE,658.65,186.67
AGLALE,643.37,198.65
AGLALE,655.34,178.91
AGLALE,655.38,121.0
AGLALE,652.26,80.64
AGLALE,646.59,65.05
AGLALE,653.6,52.38
AGLALE,658.16,52.76
AGLALE,653.22,35.92
AGLALE,658.03,38.97
AGLALE,640.67,21.92
AGLALE,658.33,29.74
AGLALE,652.56,10.92
AGLALE,638.56,482.73
AGLALE,625.55,385.65
AGLALE,632.54,384.24
AGLALE,620.16,368.09
AGLALE,637.97,361.9
AGLALE,637.97,365.82
AGLALE,631.73,365.37
AGLALE,622.67,367.11
AGLALE,632.0,378.42
AGLALE,639.73,342.78
AGLALE,631.23,309.23
AGLALE,622.51,281.31
AGLALE,625.03,257.51
AGLALE,622.22,230.3
AGLALE,628.66,225.16
AGLALE,634.61,209.81
AGLALE,623.77,188.74
AGLALE,635.64,190.55
AGLALE,633.81,193.51
AGLALE,625.28,163.93
AGLALE,621.85,153.46
AGLALE,633.87,137.47
AGLALE,623.69,130.17
AGLALE,627.27,112.02
AGLALE,625.39,99.24
AGLALE,637.56,88.82
AGLALE,629.95,77.29
AGLALE,629.34,73.77
AGLALE,621.46,73.21
AGLALE,627.85,79.65
AGLALE,635.36,71.93
AGLALE,638.59,48.4
AGLALE,633.55,41.09
AGLALE,634.02,58.57
AGLALE,635.92,37.18
AGLALE,623.31,38.48
AGLALE,623.7,34.84
AGLALE,634.99,39.31
AGLALE,637.87,39.71
AGLALE,627.99,20.66
AGLALE,621.2,23.34
AGLALE,633.64,19.11
AGLALE,634.96,10.69
AGLALE,626.61,1.37
AGLALE,630.59,1.79
AGLALE,600.15,496.53
AGLALE,601.58,498.61
AGLALE,610.06,402.23
AGLALE,603.48,416.42
AGLALE,600.69,418.94
AGLALE,600.35,407.57
AGLALE,602.84,411.86
AGLALE,613.45,399.11
AGLALE,618.14,396.55
AGLALE,609.37,367.35
AGLALE,600.51,363.48
AGLALE,609.53,313.03
AGLALE,604.76,298.57
AGLALE,618.84,286.17
AGLALE,606.23,294.72
AGLALE,600.9,264.55
AGLALE,604.45,253.78
AGLALE,604.02,236.39
AGLALE,600.35,221.82
AGLALE,610.9,221.75
AGLALE,601.28,216.02
AGLALE,605.33,209.76
AGLALE,615.06,209.12
AGLALE,604.5,193.35
AGLALE,606.37,194.67
AGLALE,610.85,189.25
AGLALE,604.8,162.15
AGLALE,618.15,132.99
AGLALE,619.61,117.53
AGLALE,611.72,84.53
AGLALE,617.46,99.25
AGLALE,612.62,86.95
AGLALE,611.46,74.93
AGLALE,605.46,77.24
AGLALE,600.5,74.28
AGLALE,606.94,56.71
AGLALE,618.25,39.97
AGLALE,616.97,29.47
AGLALE,613.84,24.05
AGLALE,617.75,21.67
AGLALE,610.44,18.69
AGLALE,608.79,18.9
AGLALE,595.07,497.36
AGLALE,595.08,447.86
AGLALE,593.15,423.93
AGLALE,595.7,423.68
AGLALE,582.16,418.22
AGLALE,584.26,405.7
AGLALE,589.66,411.14
AGLALE,587.13,416.68
AGLALE,580.3,417.74
AGLALE,581.76,385.5
AGLALE,585.32,366.18
AGLALE,585.21,287.25
AGLALE,590.51,278.76
AGLALE,595.2,259.14
AGLALE,589.29,228.94
AGLALE,586.06,225.59
AGLALE,593.13,233.97
AGLALE,580.9,213.24
AGLALE,596.36,203.53
AGLALE,584.95,207.51
AGLALE,585.73,207.91
AGLALE,584.45,209.55
AGLALE,586.18,199.85
AGLALE,581.73,185.7
AGLALE,596.3,186.3
AGLALE,595.24,185.14
AGLALE,591.25,162.68
AGLALE,598.81,137.89
AGLALE,596.09,126.5
AGLALE,582.72,136.23
AGLALE,582.76,128.67
AGLALE,599.5,130.48
AGLALE,586.62,123.11
AGLALE,581.11,109.01
AGLALE,586.17,110.89
AGLALE,591.91,84.3
AGLALE,585.61,87.47
AGLALE,593.84,60.4
AGLALE,583.19,76.29
AGLALE,583.88,70.63
AGLALE,599.77,57.75
AGLALE,597.54,58.84
AGLALE,590.82,51.54
AGLALE,588.52,27.63
AGLALE,580.41,38.38
AGLALE,581.83,28.57
AGLALE,583.34,39.67
AGLALE,597.78,18.75
AGLALE,582.81,16.16
AGLALE,596.71,5.48
AGLALE,595.65,2.9
AGLALE,590.47,20.2
AGLALE,574.02,465.94
AGLALE,576.31,471.82
AGLALE,577.49,435.92
AGLALE,568.32,413.52
AGLALE,570.64,407.86
AGLALE,566.59,419.24
AGLALE,561.44,417.01
AGLALE,575.73,418.46
AGLALE,572.52,413.74
AGLALE,574.13,412.71
AGLALE,571.25,395.57
AGLALE,563.78,361.9
AGLALE,563.84,361.97
AGLALE,564.04,376.66
AGLALE,576.05,340.95
AGLALE,576.54,347.95
AGLALE,561.19,348.29
AGLALE,573.8,313.82
AGLALE,565.19,281.36
AGLALE,570.18,299.07
AGLALE,577.71,271.7
AGLALE,574.21,243.24
AGLALE,567.32,241.92
AGLALE,578.3,240.12
AGLALE,560.28,226.62
AGLALE,573.78,237.73
AGLALE,574.51,235.82
AGLALE,573.13,222.66
AGLALE,567.03,218.63
AGLALE,573.3,207.32
AGLALE,561.17,190.07
AGLALE,576.79,191.82
AGLALE,575.02,183.63
AGLALE,576.2,169.28
AGLALE,562.12,174.85
AGLALE,562.41,175.03
AGLALE,576.22,165.65
AGLALE,561.33,144.91
AGLALE,560.31,153.27
AGLALE,576.03,147.24
AGLALE,561.34,110.93
AGLALE,568.06,81.71
AGLALE,577.98,84.14
AGLALE,573.7,86.81
AGLALE,564.35,73.98
AGLALE,571.67,70.32
AGLALE,569.35,78.31
AGLALE,576.58,75.07
AGLALE,572.32,57.5
AGLALE,571.19,55.07
AGLALE,573.32,54.76
AGLALE,565.96,53.11
AGLALE,576.08,55.09
AGLALE,573.95,31.22
AGLALE,566.37,4.82
AGLALE,562.96,7.68
AGLALE,552.77,455.17
AGLALE,550.61,459.84
AGLALE,545.89,432.83
AGLALE,549.66,423.28
AGLALE,548.41,414.39
AGLALE,546.3,412.73
AGLALE,544.94,412.63
AGLALE,557.78,412.24
AGLALE,549.45,383.95
AGLALE,558.9,394.14
AGLALE,540.72,367.08
AGLALE,548.46,373.7
AGLALE,546.08,367.78
AGLALE,546.48,375.85
AGLALE,544.42,323.0
AGLALE,555.82,330.14
AGLALE,545.06,311.9
AGLALE,554.46,311.06
AGLALE,542.28,299.82
AGLALE,542.29,272.37
AGLALE,545.59,262.63
AGLALE,548.4,264.8
AGLALE,544.78,261.22
AGLALE,543.98,258.42
AGLALE,556.62,237.54
AGLALE,557.52,194.66
AGLALE,544.82,166.63
AGLALE,547.93,170.25
AGLALE,556.14,145.09
AGLALE,542.71,150.08
AGLALE,550.28,157.92
AGLALE,549.78,136.44
AGLALE,547.67,139.23
AGLALE,547.79,126.7
AGLALE,540.19,104.83
AGLALE,542.04,103.57
AGLALE,546.46,109.67
AGLALE,540.92,92.21
AGLALE,545.95,83.76
AGLALE,553.14,74.74
AGLALE,547.5,59.37
AGLALE,554.19,44.25
AGLALE,556.22,43.32
AGLALE,540.81,21.49
AGLALE,541.48,25.55
AGLALE,523.09,473.18
AGLALE,525.83,447.1
AGLALE,533.69,438.97
AGLALE,530.19,426.21
AGLALE,524.31,427.32
AGLALE,532.6,409.21
AGLALE,534.99,392.38
AGLALE,531.48,397.38
AGLALE,533.23,389.35
AGLALE,531.6,381.47
AGLALE,536.76,376.64
AGLALE,521.6,353.27
AGLALE,537.58,335.79
AGLALE,522.24,336.35
AGLALE,524.9,301.93
AGLALE,530.95,285.8
AGLALE,535.92,288.57
AGLALE,521.24,283.31
AGLALE,535.6,262.5
AGLALE,535.95,279.26
AGLALE,535.53,209.09
AGLALE,531.61,208.83
AGLALE,525.76,216.52
AGLALE,523.76,184.92
AGLALE,530.48,184.08
AGLALE,521.28,174.19
AGLALE,524.45,167.71
AGLALE,539.18,173.04
AGLALE,525.79,152.13
AGLALE,531.32,137.03
AGLALE,530.4,136.46
AGLALE,525.6,110.9
AGLALE,534.5,104.63
AGLALE,537.13,79.88
AGLALE,526.94,65.5
AGLALE,526.34,75.73
AGLALE,529.46,52.29
AGLALE,509.43,450.15
AGLALE,518.47,448.78
AGLALE,518.73,450.01
AGLALE,506.47,438.91
AGLALE,514.14,427.16
AGLALE,504.43,423.12
AGLALE,514.53,423.54
AGLALE,508.32,409.83
AGLALE,511.2,402.46
AGLALE,510.86,389.88
AGLALE,507.8,375.63
AGLALE,508.82,375.15
AGLALE,519.31,362.79
AGLALE,506.69,326.55
AGLALE,509.78,324.12
AGLALE,511.0,315.88
AGLALE,518.27,294.67
AGLALE,505.02,264.09
AGLALE,519.54,245.77
AGLALE,501.32,229.07
AGLALE,513.43,159.56
AGLALE,519.6,119.18
AGLALE,500.62,99.71
AGLALE,502.63,98.63
AGLALE,513.3,84.94
AGLALE,518.94,81.93
AGLALE,505.99,85.84
AGLALE,506.02,84.43
AGLALE,516.95,75.48
AGLALE,508.12,43.38
AGLALE,518.39,9.12
AGLALE,514.56,17.04
AGLALE,489.54,486.47
AGLALE,492.22,465.09
AGLALE,490.36,441.61
AGLALE,498.41,428.28
AGLALE,494.23,423.0
AGLALE,496.26,389.75
AGLALE,487.52,398.34
AGLALE,499.56,388.11
AGLALE,481.07,388.49
AGLALE,496.55,369.6
AGLALE,484.13,367.79
AGLALE,495.1,369.56
AGLALE,483.65,362.83
AGLALE,485.46,357.55
AGLALE,481.53,345.19
AGLALE,497.92,331.13
AGLALE,496.82,320.92
AGLALE,490.51,289.19
AGLALE,486.65,294.71
AGLALE,485.24,282.38
AGLALE,488.81,298.76
AGLALE,489.8,297.49
AGLALE,499.4,273.34
AGLALE,487.02,274.35
AGLALE,491.3,186.34
AGLALE,487.46,169.34
AGLALE,483.89,165.92
AGLALE,488.03,146.48
AGLALE,493.91,140.81
AGLALE,489.36,157.43
AGLALE,480.15,152.81
AGLALE,481.95,63.06
AGLALE,487.92,20.79
AGLALE,484.74,38.66
AGLALE,492.44,27.36
AGLALE,498.48,38.17
AGLALE,488.52,13.08
AGLALE,486.71,12.8
AGLALE,466.34,477.84
AGLALE,470.77,394.96
AGLALE,471.64,390.91
AGLALE,460.38,343.9
AGLALE,464.06,353.63
AGLALE,465.01,347.32
AGLALE,475.69,347.25
AGLALE,466.45,348.27
AGLALE,460.76,328.93
AGLALE,461.3,328.46
AGLALE,460.53,283.31
AGLALE,477.97,274.46
AGLALE,474.18,243.85
AGLALE,466.75,228.84
AGLALE,475.87,236.22
AGLALE,476.97,178.65
AGLALE,474.11,161.93
AGLALE,462.96,147.74
AGLALE,474.61,156.26
AGLALE,461.21,124.31
AGLALE,476.59,84.6
AGLALE,466.54,77.36
AGLALE,471.35,64.58
AGLALE,461.09,28.14
AGLALE,474.58,32.34
AGLALE,477.92,21.36
AGLALE,474.99,18.35
AGLALE,475.74,13.56
AGLALE,465.72,9.23
AGLALE,457.05,480.82
AGLALE,452.31,486.3
AGLALE,451.01,499.17
AGLALE,457.62,471.71
AGLALE,450.52,449.11
AGLALE,451.71,415.89
AGLALE,446.75,385.16
AGLALE,454.19,363.44
AGLALE,451.31,378.29
AGLALE,446.45,370.7
AGLALE,449.06,340.68
AGLALE,452.85,324.95
AGLALE,456.77,321.94
AGLALE,456.52,311.69
AGLALE,454.61,317.67
AGLALE,442.19,285.52
AGLALE,447.86,291.02
AGLALE,456.21,254.21
AGLALE,450.95,213.87
AGLALE,453.28,164.15
AGLALE,450.92,166.07
AGLALE,451.1,165.03
AGLALE,444.09,157.73
AGLALE,450.42,143.42
AGLALE,447.0,137.8
AGLALE,457.91,94.78
AGLALE,456.36,86.54
AGLALE,455.26,87.78
AGLALE,453.79,70.97
AGLALE,451.35,80.28
AGLALE,450.65,53.58
AGLALE,453.39,59.71
AGLALE,450.65,42.17
AGLALE,452.34,13.18
AGLALE,453.75,12.5
AGLALE,442.93,11.55
AGLALE,449.2,12.93
AGLALE,427.43,491.08
AGLALE,426.7,484.06
AGLALE,424.91,491.62
AGLALE,425.79,446.7
AGLALE,420.56,403.51
AGLALE,421.58,399.9
AGLALE,438.92,381.21
AGLALE,436.23,377.07
AGLALE,438.37,379.27
AGLALE,438.09,343.85
AGLALE,433.74,331.66
AGLALE,428.12,294.62
AGLALE,420.02,294.17
AGLALE,428.29,260.99
AGLALE,424.53,277.81
AGLALE,425.76,244.62
AGLALE,433.64,257.72
AGLALE,428.47,240.96
AGLALE,437.84,203.47
AGLALE,423.63,206.22
AGLALE,435.93,73.26
AGLALE,428.92,74.97
AGLALE,429.14,72.2
AGLALE,422.11,80.01
AGLALE,425.2,4.99
AGLALE,408.65,495.81
AGLALE,415.59,488.74
AGLALE,414.25,472.04
AGLALE,401.1,463.59
AGLALE,403.29,432.21
AGLALE,404.47,435.64
AGLALE,417.98,413.59
AGLALE,407.75,411.48
AGLALE,409.24,409.95
AGLALE,403.58,406.56
AGLALE,414.07,397.37
AGLALE,407.73,328.54
AGLALE,410.37,318.97
AGLALE,407.85,296.67
AGLALE,419.48,273.14
AGLALE,414.23,271.72
AGLALE,418.05,236.19
AGLALE,418.65,222.56
AGLALE,407.28,235.6
AGLALE,415.65,233.46
AGLALE,416.61,211.46
AGLALE,403.91,201.68
AGLALE,410.28,181.29
AGLALE,405.03,157.87
AGLALE,405.81,136.05
AGLALE,415.25,134.47
AGLALE,414.08,131.29
AGLALE,400.95,130.16
AGLALE,406.6,88.61
AGLALE,406.28,90.03
AGLALE,419.12,67.51
AGLALE,406.29,59.48
AGLALE,403.58,43.27
AGLALE,406.25,45.98
AGLALE,416.22,55.07
AGLALE,413.96,20.83
AGLALE,416.07,21.82
AGLALE,385.36,493.66
AGLALE,390.04,497.7
AGLALE,387.23,446.93
AGLALE,380.6,458.2
AGLALE,393.69,426.22
AGLALE,398.36,392.34
AGLALE,396.4,388.2
AGLALE,391.78,390.85
AGLALE,393.16,386.22
AGLALE,381.95,343.8
AGLALE,380.65,337.25
AGLALE,393.08,339.97
AGLALE,381.95,336.51
AGLALE,386.94,316.25
AGLALE,398.94,272.51
AGLALE,394.48,259.07
AGLALE,392.29,240.85
AGLALE,389.72,257.2
AGLALE,390.8,249.12
AGLALE,392.53,233.32
AGLALE,383.1,209.26
AGLALE,381.83,217.46
AGLALE,385.8,220.16
AGLALE,383.98,212.23
AGLALE,383.21,213.22
AGLALE,392.36,189.78
AGLALE,388.28,163.4
AGLALE,389.43,177.49
AGLALE,398.59,157.92
AGLALE,384.4,143.47
AGLALE,386.21,121.61
AGLALE,392.32,136.78
AGLALE,383.95,131.3
AGLALE,381.29,102.32
AGLALE,397.97,104.72
AGLALE,390.06,107.44
AGLALE,393.23,82.9
AGLALE,399.89,91.97
AGLALE,391.16,58.14
AGLALE,385.62,53.21
AGLALE,383.65,57.17
AGLALE,380.67,47.33
AGLALE,381.48,56.26
AGLALE,388.85,49.42
AGLALE,396.65,49.06
AGLALE,384.56,42.37
AGLALE,385.59,32.9
AGLALE,398.17,21.56
AGLALE,365.66,483.79
AGLALE,364.46,496.68
AGLALE,368.0,489.07
AGLALE,372.47,484.16
AGLALE,369.07,496.82
AGLALE,361.33,475.06
AGLALE,363.48,461.04
AGLALE,372.31,461.2
AGLALE,364.95,473.84
AGLALE,367.14,466.86
AGLALE,361.88,471.0
AGLALE,374.34,458.79
AGLALE,365.3,447.02
AGLALE,363.47,451.4
AGLALE,364.39,448.83
AGLALE,376.55,451.61
AGLALE,361.02,435.88
AGLALE,379.67,424.15
AGLALE,370.46,428.61
AGLALE,372.2,402.14
AGLALE,361.69,416.4
AGLALE,372.36,373.21
AGLALE,365.29,355.68
AGLALE,366.2,350.15
AGLALE,376.71,355.97
AGLALE,379.58,324.43
AGLALE,371.98,324.03
AGLALE,365.36,325.2
AGLALE,374.35,303.51
AGLALE,370.76,309.69
AGLALE,361.37,269.95
AGLALE,374.25,247.16
AGLALE,364.59,220.42
AGLALE,364.44,212.07
AGLALE,360.35,212.07
AGLALE,363.18,206.4
AGLALE,368.91,194.89
AGLALE,377.93,183.91
AGLALE,376.77,177.4
AGLALE,376.04,136.04
AGLALE,378.53,120.47
AGLALE,367.83,114.9
AGLALE,376.83,80.94
AGLALE,375.91,95.64
AGLALE,374.44,93.01
AGLALE,362.45,99.51
AGLALE,376.77,72.7
AGLALE,370.49,73.11
AGLALE,378.77,56.0
AGLALE,369.68,41.66
AGLALE,369.04,24.88
AGLALE,362.87,21.87
AGLALE,379.12,24.33
AGLALE,372.68,38.96
AGLALE,373.15,37.59
AGLALE,362.2,33.96
AGLALE,366.79,16.29
AGLALE,368.76,16.42
AGLALE,345.86,491.74
AGLALE,343.89,478.11
AGLALE,357.69,475.99
AGLALE,351.54,454.16
AGLALE,346.11,446.98
AGLALE,344.32,446.32
AGLALE,356.03,434.2
AGLALE,358.46,402.51
AGLALE,343.2,407.8
AGLALE,342.0,409.89
AGLALE,344.59,413.91
AGLALE,357.7,401.69
AGLALE,350.96,403.36
AGLALE,350.55,407.51
AGLALE,352.6,393.68
AGLALE,353.64,384.64
AGLALE,350.2,391.55
AGLALE,355.21,366.34
AGLALE,346.16,372.23
AGLALE,351.3,357.56
AGLALE,350.25,336.74
AGLALE,346.52,306.92
AGLALE,357.52,224.29
AGLALE,357.57,226.68
AGLALE,349.05,193.15
AGLALE,350.31,193.31
AGLALE,358.54,190.21
AGLALE,345.06,183.45
AGLALE,345.63,179.2
AGLALE,352.46,148.98
AGLALE,342.97,100.41
AGLALE,355.9,88.75
AGLALE,350.84,91.77
AGLALE,357.05,75.84
AGLALE,353.29,53.02
AGLALE,355.07,26.29
AGLALE,347.92,7.47
AGLALE,351.34,3.58
AGLALE,351.86,16.37
AGLALE,347.0,19.09
AGLALE,349.35,6.86
AGLALE,333.05,499.1
AGLALE,325.68,472.25
AGLALE,337.6,478.25
AGLALE,331.02,445.11
AGLALE,339.06,425.11
AGLALE,334.33,438.51
AGLALE,335.82,402.92
AGLALE,331.95,409.87
AGLALE,332.87,385.02
AGLALE,335.77,384.49
AGLALE,331.82,384.07
AGLALE,323.17,380.69
AGLALE,326.43,385.29
AGLALE,324.11,387.47
AGLALE,329.01,389.67
AGLALE,330.62,384.82
AGLALE,335.84,394.09
AGLALE,331.18,397.18
AGLALE,333.32,395.56
AGLALE,326.91,372.17
AGLALE,331.0,373.31
AGLALE,332.61,352.45
AGLALE,334.11,328.25
AGLALE,320.71,324.92
AGLALE,325.37,322.11
AGLALE,327.97,331.9
AGLALE,326.4,315.73
AGLALE,339.11,309.62
AGLALE,323.0,295.66
AGLALE,327.18,276.17
AGLALE,329.19,271.25
AGLALE,337.27,258.94
AGLALE,335.72,258.88
AGLALE,326.35,244.94
AGLALE,326.99,254.49
AGLALE,338.04,202.79
AGLALE,333.5,202.17
AGLALE,325.74,209.13
AGLALE,336.5,209.19
AGLALE,339.33,212.24
AGLALE,326.38,192.81
AGLALE,328.47,190.39
AGLALE,322.92,189.18
AGLALE,333.92,195.05
AGLALE,332.99,199.2
AGLALE,335.3,188.39
AGLALE,339.83,179.72
AGLALE,334.1,162.54
AGLALE,332.96,160.48
AGLALE,337.3,140.84
AGLALE,339.64,141.72
AGLALE,336.95,157.23
AGLALE,338.23,133.45
AGLALE,333.45,136.06
AGLALE,330.43,103.68
AGLALE,324.32,111.89
AGLALE,333.26,94.34
AGLALE,328.37,97.24
AGLALE,323.54,98.78
AGLALE,333.73,41.01
AGLALE,324.84,58.67
AGLALE,338.63,42.24
AGLALE,322.52,58.99
AGLALE,326.58,38.22
AGLALE,335.33,38.76
AGLALE,338.37,19.18
AGLALE,317.94,480.66
AGLALE,316.34,492.63
AGLALE,315.73,497.3
AGLALE,313.35,446.11
AGLALE,317.69,448.54
AGLALE,318.2,455.05
AGLALE,312.81,441.23
AGLALE,305.28,432.78
AGLALE,319.88,382.46
AGLALE,315.89,396.6
AGLALE,300.86,382.97
AGLALE,316.69,374.77
AGLALE,318.73,379.96
AGLALE,319.07,372.45
AGLALE,315.43,377.19
AGLALE,304.21,371.98
AGLALE,318.7,377.19
AGLALE,319.09,378.96
AGLALE,310.41,338.29
AGLALE,304.95,326.5
AGLALE,308.07,337.35
AGLALE,308.08,331.27
AGLALE,313.62,340.04
AGLALE,313.01,330.55
AGLALE,310.94,315.44
AGLALE,313.52,287.64
AGLALE,303.23,282.82
AGLALE,304.25,281.36
AGLALE,303.19,281.05
AGLALE,316.29,283.32
AGLALE,310.18,208.22
AGLALE,305.5,195.42
AGLALE,300.59,189.14
AGLALE,317.4,175.91
AGLALE,301.06,177.28
AGLALE,315.65,171.5
AGLALE,304.29,163.95
